state,year,type_code,type,gender,age_group,total
Jammu & Kashmir,2009,Means_adopted,By Other means (please specify),Female,30-44,15
Jammu & Kashmir,2009,Means_adopted,By Hanging,Female,30-44,4
Jammu & Kashmir,2009,Means_adopted,By touching electric wires,Female,30-44,7
Jammu & Kashmir,2009,Means_adopted,By Consuming Other Poison,Female,30-44,13
Jammu & Kashmir,2009,Means_adopted,By Self Infliction of injury,Female,30-44,1
Jammu & Kashmir,2009,Means_adopted,By Jumping from (Other sites),Female,30-44,1
Jammu & Kashmir,2009,Means_adopted,By Machine,Female,30-44,1
Jammu & Kashmir,2009,Means_adopted,By coming under running vehicles/trains,Female,30-44,1
Jammu & Kashmir,2009,Means_adopted,By Fire/Self Immolation,Female,30-44,3
Jammu & Kashmir,2009,Means_adopted,By Consuming Insecticides,Female,30-44,5
Jammu & Kashmir,2009,Means_adopted,By Drowning,Female,30-44,3
Jammu & Kashmir,2009,Means_adopted,By Fire-Arms,Male,30-44,6
Jammu & Kashmir,2009,Means_adopted,By Consuming Other Poison,Male,30-44,10
Jammu & Kashmir,2009,Means_adopted,By Jumping from (Other sites),Male,30-44,3
Jammu & Kashmir,2009,Means_adopted,By Consuming Insecticides,Male,30-44,3
Jammu & Kashmir,2009,Means_adopted,By Drowning,Male,30-44,1
Jammu & Kashmir,2009,Means_adopted,By Fire/Self Immolation,Male,30-44,5
Jammu & Kashmir,2009,Means_adopted,By Over Alcoholism,Male,30-44,3
Jammu & Kashmir,2009,Means_adopted,By coming under running vehicles/trains,Male,30-44,6
Jammu & Kashmir,2009,Means_adopted,By touching electric wires,Male,30-44,2
Jammu & Kashmir,2009,Means_adopted,By Machine,Male,30-44,2
Jammu & Kashmir,2009,Means_adopted,By Hanging,Male,30-44,3
Jammu & Kashmir,2009,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,30-44,1
Jammu & Kashmir,2009,Means_adopted,By Other means (please specify),Male,30-44,29
Jammu & Kashmir,2009,Means_adopted,By Drowning,Female,45-59,2
Jammu & Kashmir,2009,Means_adopted,By Jumping from (Building),Female,45-59,1
Jammu & Kashmir,2009,Means_adopted,By touching electric wires,Female,45-59,1
Jammu & Kashmir,2009,Means_adopted,By Fire/Self Immolation,Female,45-59,1
Jammu & Kashmir,2009,Means_adopted,By Hanging,Female,45-59,1
Jammu & Kashmir,2009,Means_adopted,By Machine,Female,45-59,1
Jammu & Kashmir,2009,Means_adopted,By Other means (please specify),Female,45-59,3
Jammu & Kashmir,2009,Means_adopted,By Fire/Self Immolation,Male,45-59,2
Jammu & Kashmir,2009,Means_adopted,By touching electric wires,Male,45-59,1
Jammu & Kashmir,2009,Means_adopted,By Consuming Insecticides,Male,45-59,2
Jammu & Kashmir,2009,Means_adopted,By Machine,Male,45-59,1
Jammu & Kashmir,2009,Means_adopted,By coming under running vehicles/trains,Male,45-59,6
Jammu & Kashmir,2009,Means_adopted,By Consuming Other Poison,Male,45-59,4
Jammu & Kashmir,2009,Means_adopted,By Fire-Arms,Male,45-59,1
Jammu & Kashmir,2009,Means_adopted,By Overdose of sleeping pills,Male,45-59,1
Jammu & Kashmir,2009,Means_adopted,By Other means (please specify),Male,45-59,7
Jammu & Kashmir,2009,Means_adopted,By Hanging,Male,45-59,3
Jammu & Kashmir,2009,Means_adopted,By Over Alcoholism,Male,45-59,3
Jammu & Kashmir,2009,Means_adopted,By Jumping from (Other sites),Male,45-59,1
Jammu & Kashmir,2009,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,45-59,2
Jammu & Kashmir,2009,Means_adopted,By Jumping from (Building),Female,60+,1
Jammu & Kashmir,2009,Means_adopted,By Drowning,Female,60+,1
Jammu & Kashmir,2009,Means_adopted,By coming under running vehicles/trains,Female,60+,1
Jammu & Kashmir,2009,Means_adopted,By Consuming Other Poison,Female,60+,2
Jammu & Kashmir,2009,Means_adopted,By touching electric wires,Female,60+,1
Jammu & Kashmir,2009,Means_adopted,By Drowning,Male,60+,1
Jammu & Kashmir,2009,Means_adopted,By Other means (please specify),Male,60+,9
Jammu & Kashmir,2009,Means_adopted,By touching electric wires,Male,60+,1
Jammu & Kashmir,2009,Means_adopted,By coming under running vehicles/trains,Male,60+,4
Jammu & Kashmir,2009,Means_adopted,By Over Alcoholism,Male,60+,1
Jammu & Kashmir,2010,Means_adopted,By Fire/Self Immolation,Female,0-14,2
Jammu & Kashmir,2010,Means_adopted,By Other means (please specify),Female,0-14,1
Jammu & Kashmir,2010,Means_adopted,By Hanging,Male,0-14,1
Jammu & Kashmir,2010,Means_adopted,By Consuming Insecticides,Male,0-14,2
Jammu & Kashmir,2010,Means_adopted,By Machine,Female,15-29,2
Jammu & Kashmir,2010,Means_adopted,By Consuming Insecticides,Female,15-29,15
Jammu & Kashmir,2010,Means_adopted,By touching electric wires,Female,15-29,2
Jammu & Kashmir,2010,Means_adopted,By Consuming Other Poison,Female,15-29,21
Jammu & Kashmir,2010,Means_adopted,By Fire-Arms,Female,15-29,3
Jammu & Kashmir,2010,Means_adopted,By Other means (please specify),Female,15-29,20
Jammu & Kashmir,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,15-29,1
Jammu & Kashmir,2010,Means_adopted,By Hanging,Female,15-29,14
Jammu & Kashmir,2010,Means_adopted,By Jumping from (Other sites),Female,15-29,1
Jammu & Kashmir,2010,Means_adopted,By Fire/Self Immolation,Female,15-29,4
Jammu & Kashmir,2010,Means_adopted,By Drowning,Female,15-29,3
Jammu & Kashmir,2010,Means_adopted,By Fire-Arms,Male,15-29,1
Jammu & Kashmir,2010,Means_adopted,By Consuming Insecticides,Male,15-29,13
Jammu & Kashmir,2010,Means_adopted,By Other means (please specify),Male,15-29,9
Jammu & Kashmir,2010,Means_adopted,By Fire/Self Immolation,Male,15-29,3
Jammu & Kashmir,2010,Means_adopted,By Consuming Other Poison,Male,15-29,7
Jammu & Kashmir,2010,Means_adopted,By Jumping from (Other sites),Male,15-29,2
Jammu & Kashmir,2010,Means_adopted,By Drowning,Male,15-29,3
Jammu & Kashmir,2010,Means_adopted,By Hanging,Male,15-29,8
Jammu & Kashmir,2010,Means_adopted,By Other means (please specify),Female,30-44,12
Jammu & Kashmir,2010,Means_adopted,By Hanging,Female,30-44,4
Jammu & Kashmir,2010,Means_adopted,By Jumping from (Other sites),Female,30-44,1
Jammu & Kashmir,2010,Means_adopted,By Consuming Insecticides,Female,30-44,6
Jammu & Kashmir,2010,Means_adopted,By Drowning,Female,30-44,3
Jammu & Kashmir,2010,Means_adopted,By Consuming Other Poison,Female,30-44,9
Jammu & Kashmir,2010,Means_adopted,By touching electric wires,Female,30-44,1
Jammu & Kashmir,2010,Means_adopted,By Fire-Arms,Female,30-44,1
Jammu & Kashmir,2010,Means_adopted,By Fire/Self Immolation,Female,30-44,2
Jammu & Kashmir,2010,Means_adopted,By Other means (please specify),Male,30-44,6
Jammu & Kashmir,2010,Means_adopted,By Overdose of sleeping pills,Male,30-44,1
Jammu & Kashmir,2010,Means_adopted,By Fire-Arms,Male,30-44,5
Jammu & Kashmir,2010,Means_adopted,By Over Alcoholism,Male,30-44,1
Jammu & Kashmir,2010,Means_adopted,By Consuming Other Poison,Male,30-44,5
Jammu & Kashmir,2010,Means_adopted,By Jumping from (Other sites),Male,30-44,1
Jammu & Kashmir,2010,Means_adopted,By Drowning,Male,30-44,3
Jammu & Kashmir,2010,Means_adopted,By Hanging,Male,30-44,9
Jammu & Kashmir,2010,Means_adopted,By Consuming Insecticides,Male,30-44,4
Jammu & Kashmir,2010,Means_adopted,By touching electric wires,Male,30-44,1
Jammu & Kashmir,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,30-44,1
Jammu & Kashmir,2010,Means_adopted,By Fire/Self Immolation,Male,30-44,2
Jammu & Kashmir,2010,Means_adopted,By Machine,Male,30-44,1
Jammu & Kashmir,2010,Means_adopted,By Hanging,Female,45-59,1
Jammu & Kashmir,2010,Means_adopted,By Fire/Self Immolation,Female,45-59,2
Jammu & Kashmir,2010,Means_adopted,By Other means (please specify),Female,45-59,4
Jammu & Kashmir,2010,Means_adopted,By Consuming Insecticides,Female,45-59,1
Jammu & Kashmir,2010,Means_adopted,By Consuming Insecticides,Male,45-59,4
Jammu & Kashmir,2010,Means_adopted,By Hanging,Male,45-59,9
Jammu & Kashmir,2010,Means_adopted,By Other means (please specify),Male,45-59,4
Jammu & Kashmir,2010,Means_adopted,By Drowning,Male,45-59,5
Jammu & Kashmir,2010,Means_adopted,By Consuming Other Poison,Male,45-59,2
Jammu & Kashmir,2010,Means_adopted,By Jumping from (Other sites),Male,45-59,1
Jammu & Kashmir,2010,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,45-59,1
Jammu & Kashmir,2010,Means_adopted,By Other means (please specify),Female,60+,1
Jammu & Kashmir,2010,Means_adopted,By Other means (please specify),Male,60+,2
Jammu & Kashmir,2010,Means_adopted,By Jumping from (Other sites),Male,60+,1
Jammu & Kashmir,2010,Means_adopted,By Over Alcoholism,Male,60+,1
Jammu & Kashmir,2010,Means_adopted,By Drowning,Male,60+,1
Jammu & Kashmir,2010,Means_adopted,By Hanging,Male,60+,1
Jammu & Kashmir,2010,Means_adopted,By Consuming Other Poison,Male,60+,1
Jammu & Kashmir,2011,Means_adopted,By Hanging,Female,0-14,1
Jammu & Kashmir,2011,Means_adopted,By Fire/Self Immolation,Female,0-14,1
Jammu & Kashmir,2011,Means_adopted,By Other means (please specify),Female,0-14,2
Jammu & Kashmir,2011,Means_adopted,By Consuming Insecticides,Female,0-14,1
Jammu & Kashmir,2011,Means_adopted,By touching electric wires,Male,0-14,1
Jammu & Kashmir,2011,Means_adopted,By Other means (please specify),Male,0-14,2
Jammu & Kashmir,2011,Means_adopted,By Hanging,Male,0-14,1
Jammu & Kashmir,2011,Means_adopted,By Consuming Insecticides,Female,15-29,11
Jammu & Kashmir,2011,Means_adopted,By Fire/Self Immolation,Female,15-29,1
Jammu & Kashmir,2011,Means_adopted,By touching electric wires,Female,15-29,1
Jammu & Kashmir,2011,Means_adopted,By Drowning,Female,15-29,1
Jammu & Kashmir,2011,Means_adopted,By Jumping from (Other sites),Female,15-29,2
Jammu & Kashmir,2011,Means_adopted,By Consuming Other Poison,Female,15-29,34
Jammu & Kashmir,2011,Means_adopted,By Hanging,Female,15-29,12
Jammu & Kashmir,2011,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,15-29,1
Jammu & Kashmir,2011,Means_adopted,By Jumping from (Building),Female,15-29,2
Jammu & Kashmir,2011,Means_adopted,By Other means (please specify),Female,15-29,22
Jammu & Kashmir,2011,Means_adopted,By Machine,Male,15-29,1
Jammu & Kashmir,2011,Means_adopted,By Other means (please specify),Male,15-29,5
Jammu & Kashmir,2011,Means_adopted,By Fire-Arms,Male,15-29,3
Jammu & Kashmir,2011,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,15-29,2
Jammu & Kashmir,2011,Means_adopted,By Jumping from (Building),Male,15-29,1
Jammu & Kashmir,2011,Means_adopted,By Over Alcoholism,Male,15-29,1
Jammu & Kashmir,2011,Means_adopted,By Consuming Other Poison,Male,15-29,9
Jammu & Kashmir,2011,Means_adopted,By touching electric wires,Male,15-29,1
Jammu & Kashmir,2011,Means_adopted,By Consuming Insecticides,Male,15-29,5
Jammu & Kashmir,2011,Means_adopted,By Drowning,Male,15-29,2
Jammu & Kashmir,2011,Means_adopted,By Hanging,Male,15-29,10
Jammu & Kashmir,2011,Means_adopted,By Consuming Other Poison,Female,30-44,20
Jammu & Kashmir,2011,Means_adopted,By Jumping from (Other sites),Female,30-44,1
Jammu & Kashmir,2011,Means_adopted,By Consuming Insecticides,Female,30-44,5
Jammu & Kashmir,2011,Means_adopted,By touching electric wires,Female,30-44,2
Jammu & Kashmir,2011,Means_adopted,By Other means (please specify),Female,30-44,6
Jammu & Kashmir,2011,Means_adopted,By Hanging,Female,30-44,1
Jammu & Kashmir,2011,Means_adopted,By Drowning,Female,30-44,1
Jammu & Kashmir,2011,Means_adopted,By Fire/Self Immolation,Female,30-44,2
Jammu & Kashmir,2011,Means_adopted,By Fire-Arms,Female,30-44,1
Jammu & Kashmir,2011,Means_adopted,By Over Alcoholism,Male,30-44,2
Jammu & Kashmir,2011,Means_adopted,By Drowning,Male,30-44,1
Jammu & Kashmir,2011,Means_adopted,By Consuming Insecticides,Male,30-44,4
Jammu & Kashmir,2011,Means_adopted,By Consuming Other Poison,Male,30-44,8
Jammu & Kashmir,2011,Means_adopted,By Jumping from (Building),Male,30-44,3
Jammu & Kashmir,2011,Means_adopted,By Jumping from (Other sites),Male,30-44,5
Jammu & Kashmir,2011,Means_adopted,By Machine,Male,30-44,3
Jammu & Kashmir,2011,Means_adopted,By Other means (please specify),Male,30-44,9
Jammu & Kashmir,2011,Means_adopted,By touching electric wires,Male,30-44,2
Jammu & Kashmir,2011,Means_adopted,By Fire/Self Immolation,Male,30-44,4
Jammu & Kashmir,2011,Means_adopted,By Hanging,Male,30-44,7
Jammu & Kashmir,2011,Means_adopted,By Fire-Arms,Male,30-44,5
Jammu & Kashmir,2011,Means_adopted,By Hanging,Female,45-59,1
Jammu & Kashmir,2011,Means_adopted,By Consuming Other Poison,Female,45-59,3
Jammu & Kashmir,2011,Means_adopted,By Other means (please specify),Female,45-59,4
Jammu & Kashmir,2011,Means_adopted,By touching electric wires,Female,45-59,1
Jammu & Kashmir,2011,Means_adopted,By Consuming Insecticides,Female,45-59,2
Jammu & Kashmir,2011,Means_adopted,By Fire/Self Immolation,Male,45-59,3
Jammu & Kashmir,2011,Means_adopted,By Consuming Other Poison,Male,45-59,2
Jammu & Kashmir,2011,Means_adopted,By coming under running vehicles/trains,Male,45-59,1
Jammu & Kashmir,2011,Means_adopted,By Jumping from (Other sites),Male,45-59,1
Jammu & Kashmir,2011,Means_adopted,By Other means (please specify),Male,45-59,8
Jammu & Kashmir,2011,Means_adopted,By touching electric wires,Male,45-59,1
Jammu & Kashmir,2011,Means_adopted,By Over Alcoholism,Male,45-59,4
Jammu & Kashmir,2011,Means_adopted,By Jumping from (Building),Male,45-59,1
Jammu & Kashmir,2011,Means_adopted,By Hanging,Male,45-59,9
Jammu & Kashmir,2011,Means_adopted,By Consuming Insecticides,Male,45-59,1
Jammu & Kashmir,2011,Means_adopted,By Fire-Arms,Male,45-59,3
Jammu & Kashmir,2011,Means_adopted,By Overdose of sleeping pills,Male,45-59,2
Jammu & Kashmir,2011,Means_adopted,By Machine,Male,45-59,3
Jammu & Kashmir,2011,Means_adopted,By Other means (please specify),Female,60+,1
Jammu & Kashmir,2011,Means_adopted,By Other means (please specify),Male,60+,1
Jammu & Kashmir,2011,Means_adopted,By Machine,Male,60+,1
Jammu & Kashmir,2011,Means_adopted,By Overdose of sleeping pills,Male,60+,1
Jammu & Kashmir,2011,Means_adopted,By Consuming Other Poison,Male,60+,2
Jammu & Kashmir,2011,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,60+,1
Jammu & Kashmir,2011,Means_adopted,By Fire/Self Immolation,Male,60+,1
Jammu & Kashmir,2011,Means_adopted,By Over Alcoholism,Male,60+,1
Jammu & Kashmir,2012,Means_adopted,By Hanging,Female,0-14,1
Jammu & Kashmir,2012,Means_adopted,By Consuming Other Poison,Female,0-14,1
Jammu & Kashmir,2012,Means_adopted,By Hanging,Male,0-14,2
Jammu & Kashmir,2012,Means_adopted,By coming under running vehicles/trains,Female,15-29,4
Jammu & Kashmir,2012,Means_adopted,By Consuming Insecticides,Female,15-29,19
Jammu & Kashmir,2012,Means_adopted,By Fire-Arms,Female,15-29,3
Jammu & Kashmir,2012,Means_adopted,By Jumping from (Other sites),Female,15-29,1
Jammu & Kashmir,2012,Means_adopted,By Drowning,Female,15-29,3
Jammu & Kashmir,2012,Means_adopted,By Consuming Other Poison,Female,15-29,24
Jammu & Kashmir,2012,Means_adopted,By Machine,Female,15-29,1
Jammu & Kashmir,2012,Means_adopted,By Hanging,Female,15-29,14
Jammu & Kashmir,2012,Means_adopted,By touching electric wires,Female,15-29,4
Jammu & Kashmir,2012,Means_adopted,By Jumping from (Building),Female,15-29,2
Jammu & Kashmir,2012,Means_adopted,By Fire/Self Immolation,Female,15-29,5
Jammu & Kashmir,2012,Means_adopted,By Other means (please specify),Female,15-29,21
Jammu & Kashmir,2012,Means_adopted,By coming under running vehicles/trains,Male,15-29,6
Jammu & Kashmir,2012,Means_adopted,By Hanging,Male,15-29,13
Jammu & Kashmir,2012,Means_adopted,By Other means (please specify),Male,15-29,18
Jammu & Kashmir,2012,Means_adopted,By Jumping from (Other sites),Male,15-29,1
Jammu & Kashmir,2012,Means_adopted,By Fire/Self Immolation,Male,15-29,1
Jammu & Kashmir,2012,Means_adopted,By touching electric wires,Male,15-29,3
Jammu & Kashmir,2012,Means_adopted,By Consuming Other Poison,Male,15-29,5
Jammu & Kashmir,2012,Means_adopted,By Drowning,Male,15-29,4
Jammu & Kashmir,2012,Means_adopted,By Consuming Insecticides,Male,15-29,4
Jammu & Kashmir,2012,Means_adopted,By Machine,Male,15-29,1
Jammu & Kashmir,2012,Means_adopted,By Consuming Other Poison,Female,30-44,19
Jammu & Kashmir,2012,Means_adopted,By Consuming Insecticides,Female,30-44,18
Jammu & Kashmir,2012,Means_adopted,By Hanging,Female,30-44,5
Jammu & Kashmir,2012,Means_adopted,By Jumping from (Other sites),Female,30-44,2
Jammu & Kashmir,2012,Means_adopted,By Self Infliction of injury,Female,30-44,1
Jammu & Kashmir,2012,Means_adopted,By Drowning,Female,30-44,1
Jammu & Kashmir,2012,Means_adopted,By Fire-Arms,Female,30-44,1
Jammu & Kashmir,2012,Means_adopted,By Other means (please specify),Female,30-44,9
Jammu & Kashmir,2012,Means_adopted,By Machine,Female,30-44,1
Jammu & Kashmir,2012,Means_adopted,By touching electric wires,Female,30-44,5
Jammu & Kashmir,2012,Means_adopted,By coming under running vehicles/trains,Female,30-44,1
Jammu & Kashmir,2012,Means_adopted,By Jumping from (Building),Female,30-44,1
Jammu & Kashmir,2012,Means_adopted,By Fire/Self Immolation,Female,30-44,4
Jammu & Kashmir,2012,Means_adopted,By Jumping from (Building),Male,30-44,1
Jammu & Kashmir,2012,Means_adopted,By Over Alcoholism,Male,30-44,2
Jammu & Kashmir,2012,Means_adopted,By Machine,Male,30-44,3
Jammu & Kashmir,2012,Means_adopted,By Hanging,Male,30-44,15
Jammu & Kashmir,2012,Means_adopted,By touching electric wires,Male,30-44,7
Jammu & Kashmir,2012,Means_adopted,By Consuming Insecticides,Male,30-44,9
Jammu & Kashmir,2012,Means_adopted,By Drowning,Male,30-44,2
Jammu & Kashmir,2012,Means_adopted,By Other means (please specify),Male,30-44,9
Jammu & Kashmir,2012,Means_adopted,By Fire/Self Immolation,Male,30-44,3
Jammu & Kashmir,2012,Means_adopted,By Consuming Other Poison,Male,30-44,14
Jammu & Kashmir,2012,Means_adopted,By Jumping from (Other sites),Male,30-44,1
Jammu & Kashmir,2012,Means_adopted,By coming under running vehicles/trains,Male,30-44,4
Jammu & Kashmir,2012,Means_adopted,By Fire-Arms,Male,30-44,4
Jammu & Kashmir,2012,Means_adopted,By Consuming Other Poison,Female,45-59,1
Jammu & Kashmir,2012,Means_adopted,By Fire/Self Immolation,Female,45-59,2
Jammu & Kashmir,2012,Means_adopted,By Jumping from (Other sites),Female,45-59,2
Jammu & Kashmir,2012,Means_adopted,By Jumping from (Building),Female,45-59,1
Jammu & Kashmir,2012,Means_adopted,By Other means (please specify),Female,45-59,5
Jammu & Kashmir,2012,Means_adopted,By touching electric wires,Female,45-59,1
Jammu & Kashmir,2012,Means_adopted,By Consuming Insecticides,Female,45-59,3
Jammu & Kashmir,2012,Means_adopted,By Hanging,Female,45-59,3
Jammu & Kashmir,2012,Means_adopted,By Machine,Female,45-59,1
Jammu & Kashmir,2012,Means_adopted,By Over Alcoholism,Male,45-59,5
Jammu & Kashmir,2012,Means_adopted,By Consuming Other Poison,Male,45-59,8
Jammu & Kashmir,2012,Means_adopted,By Machine,Male,45-59,1
Jammu & Kashmir,2012,Means_adopted,By Jumping from (Building),Male,45-59,1
Jammu & Kashmir,2012,Means_adopted,By Fire-Arms,Male,45-59,1
Jammu & Kashmir,2012,Means_adopted,By Other means (please specify),Male,45-59,11
Jammu & Kashmir,2012,Means_adopted,By touching electric wires,Male,45-59,3
Jammu & Kashmir,2012,Means_adopted,By Hanging,Male,45-59,2
Jammu & Kashmir,2012,Means_adopted,By coming under running vehicles/trains,Male,45-59,5
Jammu & Kashmir,2012,Means_adopted,By Consuming Insecticides,Male,45-59,1
Jammu & Kashmir,2012,Means_adopted,By Jumping from (Other sites),Male,45-59,2
Jammu & Kashmir,2012,Means_adopted,By Over Alcoholism,Female,60+,5
Jammu & Kashmir,2012,Means_adopted,By Consuming Other Poison,Female,60+,3
Jammu & Kashmir,2012,Means_adopted,By Hanging,Female,60+,3
Jammu & Kashmir,2012,Means_adopted,By touching electric wires,Female,60+,10
Jammu & Kashmir,2012,Means_adopted,By Other means (please specify),Female,60+,6
Jammu & Kashmir,2012,Means_adopted,By Jumping from (Building),Female,60+,2
Jammu & Kashmir,2012,Means_adopted,By Consuming Insecticides,Female,60+,3
Jammu & Kashmir,2012,Means_adopted,By Fire-Arms,Male,60+,1
Jammu & Kashmir,2012,Means_adopted,By Drowning,Male,60+,1
