state,year,type_code,type,gender,age_group,total
Kerala,2004,Causes,Divorce,Male,30-44,3
Kerala,2004,Causes,Other Prolonged Illness,Male,30-44,187
Kerala,2004,Causes,Love Affairs,Male,30-44,10
Kerala,2004,Causes,Cancellation/Non-Settlement of Marriage,Female,45-59,4
Kerala,2004,Causes,Illegitimate Pregnancy,Female,45-59,1
Kerala,2004,Causes,Death of Dear Person,Female,45-59,5
Kerala,2004,Causes,Dowry Dispute,Female,45-59,3
Kerala,2004,Causes,Insanity/Mental Illness,Female,45-59,112
Kerala,2004,Causes,Other Causes (Please Specity),Female,45-59,72
Kerala,2004,Causes,Causes Not known,Female,45-59,66
Kerala,2004,Causes,Other Prolonged Illness,Female,45-59,131
Kerala,2004,Causes,Cancer,Female,45-59,10
Kerala,2004,Causes,Divorce,Female,45-59,1
Kerala,2004,Causes,Bankruptcy or Sudden change in Economic,Female,45-59,28
Kerala,2004,Causes,Not having Children(Barrenness/Impotency,Female,45-59,2
Kerala,2004,Causes,Family Problems,Female,45-59,99
Kerala,2004,Causes,Paralysis,Female,45-59,2
Kerala,2004,Causes,Drug Abuse/Addiction,Male,45-59,27
Kerala,2004,Causes,Cancellation/Non-Settlement of Marriage,Male,45-59,3
Kerala,2004,Causes,Other Causes (Please Specity),Male,45-59,328
Kerala,2004,Causes,Professional/Career Problem,Male,45-59,5
Kerala,2004,Causes,Bankruptcy or Sudden change in Economic,Male,45-59,317
Kerala,2004,Causes,Causes Not known,Male,45-59,279
Kerala,2004,Causes,Death of Dear Person,Male,45-59,13
Kerala,2004,Causes,Other Prolonged Illness,Male,45-59,305
Kerala,2004,Causes,Paralysis,Male,45-59,12
Kerala,2004,Causes,Insanity/Mental Illness,Male,45-59,314
Kerala,2004,Causes,Not having Children(Barrenness/Impotency,Male,45-59,4
Kerala,2004,Causes,Illness (Aids/STD),Male,45-59,1
Kerala,2004,Causes,Poverty,Male,45-59,3
Kerala,2004,Causes,Cancer,Male,45-59,16
Kerala,2004,Causes,Fall in Social Reputation,Male,45-59,9
Kerala,2004,Causes,Family Problems,Male,45-59,446
Kerala,2004,Causes,Property Dispute,Male,45-59,3
Kerala,2004,Causes,Unemployment,Male,45-59,25
Kerala,2004,Causes,Family Problems,Female,60+,73
Kerala,2004,Causes,Paralysis,Female,60+,3
Kerala,2004,Causes,Causes Not known,Female,60+,59
Kerala,2004,Causes,Death of Dear Person,Female,60+,8
Kerala,2004,Causes,Insanity/Mental Illness,Female,60+,77
Kerala,2004,Causes,Cancer,Female,60+,16
Kerala,2004,Causes,Other Causes (Please Specity),Female,60+,82
Kerala,2004,Causes,Not having Children(Barrenness/Impotency,Female,60+,1
Kerala,2004,Causes,Other Prolonged Illness,Female,60+,152
Kerala,2004,Causes,Bankruptcy or Sudden change in Economic,Female,60+,12
Kerala,2004,Causes,Divorce,Male,60+,1
Kerala,2004,Causes,Property Dispute,Male,60+,2
Kerala,2004,Causes,Poverty,Male,60+,1
Kerala,2004,Causes,Professional/Career Problem,Male,60+,1
Kerala,2004,Causes,Drug Abuse/Addiction,Male,60+,6
Kerala,2004,Causes,Cancer,Male,60+,28
Kerala,2004,Causes,Unemployment,Male,60+,8
Kerala,2004,Causes,Insanity/Mental Illness,Male,60+,161
Kerala,2004,Causes,Bankruptcy or Sudden change in Economic,Male,60+,106
Kerala,2004,Causes,Suspected/Illicit Relation,Male,60+,1
Kerala,2004,Causes,Other Prolonged Illness,Male,60+,361
Kerala,2004,Causes,Other Causes (Please Specity),Male,60+,168
Kerala,2004,Causes,Not having Children(Barrenness/Impotency,Male,60+,3
Kerala,2004,Causes,Paralysis,Male,60+,11
Kerala,2004,Causes,Death of Dear Person,Male,60+,15
Kerala,2004,Causes,Family Problems,Male,60+,211
Kerala,2004,Causes,Causes Not known,Male,60+,182
Kerala,2005,Causes,Family Problems,Female,0-14,13
Kerala,2005,Causes,Death of Dear Person,Female,0-14,1
Kerala,2005,Causes,Property Dispute,Female,0-14,1
Kerala,2005,Causes,Other Prolonged Illness,Female,0-14,2
Kerala,2005,Causes,Ideological Causes/Hero Worshipping,Female,0-14,1
Kerala,2005,Causes,Other Causes (Please Specity),Female,0-14,9
Kerala,2005,Causes,Causes Not known,Female,0-14,5
Kerala,2005,Causes,Failure in Examination,Female,0-14,13
Kerala,2005,Causes,Love Affairs,Female,0-14,1
Kerala,2005,Causes,Insanity/Mental Illness,Female,0-14,4
Kerala,2005,Causes,Other Causes (Please Specity),Male,0-14,11
Kerala,2005,Causes,Death of Dear Person,Male,0-14,1
Kerala,2005,Causes,Suspected/Illicit Relation,Male,0-14,2
Kerala,2005,Causes,Family Problems,Male,0-14,14
Kerala,2005,Causes,Failure in Examination,Male,0-14,10
Kerala,2005,Causes,Other Prolonged Illness,Male,0-14,2
Kerala,2005,Causes,Ideological Causes/Hero Worshipping,Male,0-14,2
Kerala,2005,Causes,Property Dispute,Male,0-14,1
Kerala,2005,Causes,Causes Not known,Male,0-14,3
Kerala,2005,Causes,Cancer,Female,15-29,1
Kerala,2005,Causes,Family Problems,Female,15-29,208
Kerala,2005,Causes,Love Affairs,Female,15-29,39
Kerala,2005,Causes,Unemployment,Female,15-29,12
Kerala,2005,Causes,Other Prolonged Illness,Female,15-29,53
Kerala,2005,Causes,Not having Children(Barrenness/Impotency,Female,15-29,5
Kerala,2005,Causes,Suspected/Illicit Relation,Female,15-29,2
Kerala,2005,Causes,Insanity/Mental Illness,Female,15-29,113
Kerala,2005,Causes,Professional/Career Problem,Female,15-29,3
Kerala,2005,Causes,Death of Dear Person,Female,15-29,6
Kerala,2005,Causes,Causes Not known,Female,15-29,65
Kerala,2005,Causes,Ideological Causes/Hero Worshipping,Female,15-29,10
Kerala,2005,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,28
Kerala,2005,Causes,Failure in Examination,Female,15-29,18
Kerala,2005,Causes,Bankruptcy or Sudden change in Economic,Female,15-29,6
Kerala,2005,Causes,Other Causes (Please Specity),Female,15-29,111
Kerala,2005,Causes,Divorce,Female,15-29,1
Kerala,2005,Causes,Dowry Dispute,Female,15-29,9
Kerala,2005,Causes,Failure in Examination,Male,15-29,28
Kerala,2005,Causes,Ideological Causes/Hero Worshipping,Male,15-29,10
Kerala,2005,Causes,Property Dispute,Male,15-29,2
Kerala,2005,Causes,Family Problems,Male,15-29,372
Kerala,2005,Causes,Not having Children(Barrenness/Impotency,Male,15-29,1
Kerala,2005,Causes,Drug Abuse/Addiction,Male,15-29,21
Kerala,2005,Causes,Poverty,Male,15-29,2
Kerala,2005,Causes,Bankruptcy or Sudden change in Economic,Male,15-29,72
Kerala,2005,Causes,Suspected/Illicit Relation,Male,15-29,2
Kerala,2005,Causes,Causes Not known,Male,15-29,109
Kerala,2005,Causes,Love Affairs,Male,15-29,27
Kerala,2005,Causes,Other Prolonged Illness,Male,15-29,69
Kerala,2005,Causes,Unemployment,Male,15-29,41
Kerala,2005,Causes,Death of Dear Person,Male,15-29,13
Kerala,2005,Causes,Professional/Career Problem,Male,15-29,5
Kerala,2005,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,3
Kerala,2005,Causes,Other Causes (Please Specity),Male,15-29,264
Kerala,2005,Causes,Insanity/Mental Illness,Male,15-29,197
Kerala,2005,Causes,Not having Children(Barrenness/Impotency,Female,30-44,10
Kerala,2005,Causes,Unemployment,Female,30-44,7
Kerala,2005,Causes,Illegitimate Pregnancy,Female,30-44,1
Kerala,2005,Causes,Love Affairs,Female,30-44,4
Kerala,2005,Causes,Other Prolonged Illness,Female,30-44,69
Kerala,2005,Causes,Death of Dear Person,Female,30-44,9
Kerala,2005,Causes,Cancer,Female,30-44,4
Kerala,2005,Causes,Divorce,Female,30-44,6
Kerala,2005,Causes,Property Dispute,Female,30-44,2
Kerala,2005,Causes,Bankruptcy or Sudden change in Economic,Female,30-44,25
Kerala,2005,Causes,Insanity/Mental Illness,Female,30-44,128
Kerala,2005,Causes,Other Causes (Please Specity),Female,30-44,104
Kerala,2005,Causes,Causes Not known,Female,30-44,46
Kerala,2005,Causes,Illness (Aids/STD),Female,30-44,1
Kerala,2005,Causes,Suspected/Illicit Relation,Female,30-44,1
Kerala,2005,Causes,Family Problems,Female,30-44,190
Kerala,2005,Causes,Ideological Causes/Hero Worshipping,Female,30-44,10
Kerala,2005,Causes,Professional/Career Problem,Female,30-44,3
Kerala,2005,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,4
Kerala,2005,Causes,Dowry Dispute,Female,30-44,8
Kerala,2005,Causes,Not having Children(Barrenness/Impotency,Male,30-44,5
Kerala,2005,Causes,Suspected/Illicit Relation,Male,30-44,4
Kerala,2005,Causes,Causes Not known,Male,30-44,198
Kerala,2005,Causes,Other Causes (Please Specity),Male,30-44,360
Kerala,2005,Causes,Cancer,Male,30-44,12
Kerala,2005,Causes,Death of Dear Person,Male,30-44,14
Kerala,2005,Causes,Other Prolonged Illness,Male,30-44,155
Kerala,2005,Causes,Unemployment,Male,30-44,41
Kerala,2005,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,245
Kerala,2005,Causes,Illness (Aids/STD),Male,30-44,2
Kerala,2005,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,8
Kerala,2005,Causes,Fall in Social Reputation,Male,30-44,2
Kerala,2005,Causes,Professional/Career Problem,Male,30-44,9
Kerala,2005,Causes,Divorce,Male,30-44,1
Kerala,2005,Causes,Ideological Causes/Hero Worshipping,Male,30-44,28
Kerala,2005,Causes,Paralysis,Male,30-44,1
Kerala,2005,Causes,Property Dispute,Male,30-44,4
Kerala,2005,Causes,Poverty,Male,30-44,2
Kerala,2005,Causes,Insanity/Mental Illness,Male,30-44,291
Kerala,2005,Causes,Family Problems,Male,30-44,708
Kerala,2005,Causes,Drug Abuse/Addiction,Male,30-44,20
Kerala,2005,Causes,Love Affairs,Male,30-44,9
Kerala,2005,Causes,Not having Children(Barrenness/Impotency,Female,45-59,5
Kerala,2005,Causes,Other Causes (Please Specity),Female,45-59,63
Kerala,2005,Causes,Professional/Career Problem,Female,45-59,1
Kerala,2005,Causes,Insanity/Mental Illness,Female,45-59,131
Kerala,2005,Causes,Unemployment,Female,45-59,7
Kerala,2005,Causes,Paralysis,Female,45-59,6
Kerala,2005,Causes,Poverty,Female,45-59,1
Kerala,2005,Causes,Fall in Social Reputation,Female,45-59,2
Kerala,2005,Causes,Death of Dear Person,Female,45-59,15
Kerala,2005,Causes,Property Dispute,Female,45-59,1
Kerala,2005,Causes,Ideological Causes/Hero Worshipping,Female,45-59,5
Kerala,2005,Causes,Causes Not known,Female,45-59,46
Kerala,2005,Causes,Bankruptcy or Sudden change in Economic,Female,45-59,31
Kerala,2005,Causes,Cancer,Female,45-59,7
Kerala,2005,Causes,Other Prolonged Illness,Female,45-59,87
Kerala,2005,Causes,Family Problems,Female,45-59,168
Kerala,2005,Causes,Paralysis,Male,45-59,17
Kerala,2005,Causes,Suspected/Illicit Relation,Male,45-59,2
Kerala,2005,Causes,Cancellation/Non-Settlement of Marriage,Male,45-59,2
Kerala,2005,Causes,Insanity/Mental Illness,Male,45-59,305
Kerala,2005,Causes,Ideological Causes/Hero Worshipping,Male,45-59,24
Kerala,2005,Causes,Family Problems,Male,45-59,619
Kerala,2005,Causes,Other Causes (Please Specity),Male,45-59,298
Kerala,2005,Causes,Property Dispute,Male,45-59,1
Kerala,2005,Causes,Not having Children(Barrenness/Impotency,Male,45-59,14
Kerala,2005,Causes,Cancer,Male,45-59,24
Kerala,2005,Causes,Professional/Career Problem,Male,45-59,12
Kerala,2005,Causes,Causes Not known,Male,45-59,195
Kerala,2005,Causes,Drug Abuse/Addiction,Male,45-59,19
Kerala,2005,Causes,Fall in Social Reputation,Male,45-59,6
Kerala,2005,Causes,Bankruptcy or Sudden change in Economic,Male,45-59,356
Kerala,2005,Causes,Other Prolonged Illness,Male,45-59,265
Kerala,2005,Causes,Poverty,Male,45-59,5
Kerala,2005,Causes,Death of Dear Person,Male,45-59,13
Kerala,2005,Causes,Divorce,Male,45-59,5
Kerala,2005,Causes,Love Affairs,Male,45-59,1
Kerala,2005,Causes,Unemployment,Male,45-59,24
Kerala,2005,Causes,Causes Not known,Female,60+,38
Kerala,2005,Causes,Physical Abuse (Rape/Incest Etc.),Female,60+,1
Kerala,2005,Causes,Insanity/Mental Illness,Female,60+,90
Kerala,2005,Causes,Family Problems,Female,60+,88
Kerala,2005,Causes,Unemployment,Female,60+,2
Kerala,2005,Causes,Paralysis,Female,60+,2
Kerala,2005,Causes,Not having Children(Barrenness/Impotency,Female,60+,1
Kerala,2005,Causes,Ideological Causes/Hero Worshipping,Female,60+,4
Kerala,2005,Causes,Cancer,Female,60+,14
Kerala,2005,Causes,Other Prolonged Illness,Female,60+,166
Kerala,2005,Causes,Other Causes (Please Specity),Female,60+,40
Kerala,2005,Causes,Bankruptcy or Sudden change in Economic,Female,60+,11
Kerala,2005,Causes,Property Dispute,Female,60+,1
Kerala,2005,Causes,Death of Dear Person,Female,60+,8
Kerala,2005,Causes,Property Dispute,Male,60+,1
Kerala,2005,Causes,Other Prolonged Illness,Male,60+,355
Kerala,2005,Causes,Insanity/Mental Illness,Male,60+,136
Kerala,2005,Causes,Bankruptcy or Sudden change in Economic,Male,60+,85
Kerala,2005,Causes,Other Causes (Please Specity),Male,60+,151
Kerala,2005,Causes,Professional/Career Problem,Male,60+,1
Kerala,2005,Causes,Family Problems,Male,60+,269
Kerala,2005,Causes,Causes Not known,Male,60+,147
Kerala,2005,Causes,Ideological Causes/Hero Worshipping,Male,60+,18
Kerala,2005,Causes,Drug Abuse/Addiction,Male,60+,3
Kerala,2005,Causes,Paralysis,Male,60+,9
Kerala,2005,Causes,Divorce,Male,60+,1
Kerala,2005,Causes,Not having Children(Barrenness/Impotency,Male,60+,2
Kerala,2005,Causes,Unemployment,Male,60+,2
Kerala,2005,Causes,Death of Dear Person,Male,60+,14
Kerala,2005,Causes,Cancer,Male,60+,23
Kerala,2005,Causes,Fall in Social Reputation,Male,60+,2
Kerala,2005,Causes,Suspected/Illicit Relation,Male,60+,1
Kerala,2006,Causes,Love Affairs,Female,0-14,1
Kerala,2006,Causes,Bankruptcy or Sudden change in Economic,Female,0-14,2
Kerala,2006,Causes,Drug Abuse/Addiction,Female,0-14,3
Kerala,2006,Causes,Family Problems,Female,0-14,24
Kerala,2006,Causes,Other Causes (Please Specity),Female,0-14,6
Kerala,2006,Causes,Other Prolonged Illness,Female,0-14,1
Kerala,2006,Causes,Death of Dear Person,Female,0-14,2
Kerala,2006,Causes,Causes Not known,Female,0-14,4
Kerala,2006,Causes,Fall in Social Reputation,Female,0-14,2
Kerala,2006,Causes,Failure in Examination,Female,0-14,15
Kerala,2006,Causes,Family Problems,Male,0-14,20
Kerala,2006,Causes,Other Causes (Please Specity),Male,0-14,13
Kerala,2006,Causes,Bankruptcy or Sudden change in Economic,Male,0-14,1
Kerala,2006,Causes,Causes Not known,Male,0-14,9
Kerala,2006,Causes,Failure in Examination,Male,0-14,5
Kerala,2006,Causes,Other Prolonged Illness,Male,0-14,2
Kerala,2006,Causes,Death of Dear Person,Male,0-14,1
Kerala,2006,Causes,Insanity/Mental Illness,Male,0-14,2
Kerala,2006,Causes,Fall in Social Reputation,Male,0-14,1
Kerala,2006,Causes,Cancellation/Non-Settlement of Marriage,Female,15-29,17
Kerala,2006,Causes,Other Causes (Please Specity),Female,15-29,55
Kerala,2006,Causes,Not having Children(Barrenness/Impotency,Female,15-29,4
Kerala,2006,Causes,Love Affairs,Female,15-29,28
Kerala,2006,Causes,Insanity/Mental Illness,Female,15-29,124
Kerala,2006,Causes,Unemployment,Female,15-29,6
Kerala,2006,Causes,Bankruptcy or Sudden change in Economic,Female,15-29,18
Kerala,2006,Causes,Professional/Career Problem,Female,15-29,2
Kerala,2006,Causes,Cancer,Female,15-29,1
Kerala,2006,Causes,Death of Dear Person,Female,15-29,5
Kerala,2006,Causes,Fall in Social Reputation,Female,15-29,10
Kerala,2006,Causes,Dowry Dispute,Female,15-29,6
Kerala,2006,Causes,Suspected/Illicit Relation,Female,15-29,3
Kerala,2006,Causes,Illegitimate Pregnancy,Female,15-29,1
Kerala,2006,Causes,Failure in Examination,Female,15-29,23
Kerala,2006,Causes,Family Problems,Female,15-29,271
Kerala,2006,Causes,Causes Not known,Female,15-29,42
Kerala,2006,Causes,Other Prolonged Illness,Female,15-29,60
Kerala,2006,Causes,Physical Abuse (Rape/Incest Etc.),Female,15-29,3
Kerala,2006,Causes,Drug Abuse/Addiction,Female,15-29,3
Kerala,2006,Causes,Causes Not known,Male,15-29,101
Kerala,2006,Causes,Property Dispute,Male,15-29,1
Kerala,2006,Causes,Insanity/Mental Illness,Male,15-29,190
Kerala,2006,Causes,Not having Children(Barrenness/Impotency,Male,15-29,2
Kerala,2006,Causes,Other Prolonged Illness,Male,15-29,60
Kerala,2006,Causes,Unemployment,Male,15-29,21
Kerala,2006,Causes,Cancer,Male,15-29,1
Kerala,2006,Causes,Drug Abuse/Addiction,Male,15-29,23
Kerala,2006,Causes,Bankruptcy or Sudden change in Economic,Male,15-29,56
Kerala,2006,Causes,Love Affairs,Male,15-29,19
Kerala,2006,Causes,Death of Dear Person,Male,15-29,10
Kerala,2006,Causes,Suspected/Illicit Relation,Male,15-29,1
Kerala,2006,Causes,Divorce,Male,15-29,1
Kerala,2006,Causes,Other Causes (Please Specity),Male,15-29,106
Kerala,2006,Causes,Failure in Examination,Male,15-29,17
Kerala,2006,Causes,Fall in Social Reputation,Male,15-29,11
Kerala,2006,Causes,Family Problems,Male,15-29,435
Kerala,2006,Causes,Cancellation/Non-Settlement of Marriage,Male,15-29,5
Kerala,2006,Causes,Physical Abuse (Rape/Incest Etc.),Male,15-29,5
Kerala,2006,Causes,Professional/Career Problem,Male,15-29,1
Kerala,2006,Causes,Love Affairs,Female,30-44,3
Kerala,2006,Causes,Not having Children(Barrenness/Impotency,Female,30-44,6
Kerala,2006,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,4
Kerala,2006,Causes,Fall in Social Reputation,Female,30-44,8
Kerala,2006,Causes,Ideological Causes/Hero Worshipping,Female,30-44,1
Kerala,2006,Causes,Other Prolonged Illness,Female,30-44,66
Kerala,2006,Causes,Property Dispute,Female,30-44,1
Kerala,2006,Causes,Insanity/Mental Illness,Female,30-44,148
Kerala,2006,Causes,Death of Dear Person,Female,30-44,6
Kerala,2006,Causes,Bankruptcy or Sudden change in Economic,Female,30-44,30
Kerala,2006,Causes,Cancer,Female,30-44,4
Kerala,2006,Causes,Dowry Dispute,Female,30-44,11
Kerala,2006,Causes,Family Problems,Female,30-44,257
Kerala,2006,Causes,Unemployment,Female,30-44,4
Kerala,2006,Causes,Divorce,Female,30-44,3
Kerala,2006,Causes,Suspected/Illicit Relation,Female,30-44,6
Kerala,2006,Causes,Causes Not known,Female,30-44,35
Kerala,2006,Causes,Other Causes (Please Specity),Female,30-44,47
Kerala,2006,Causes,Fall in Social Reputation,Male,30-44,25
Kerala,2006,Causes,Death of Dear Person,Male,30-44,11
Kerala,2006,Causes,Divorce,Male,30-44,11
Kerala,2006,Causes,Insanity/Mental Illness,Male,30-44,338
Kerala,2006,Causes,Other Causes (Please Specity),Male,30-44,157
Kerala,2006,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,2
Kerala,2006,Causes,Unemployment,Male,30-44,40
Kerala,2006,Causes,Professional/Career Problem,Male,30-44,9
Kerala,2006,Causes,Illness (Aids/STD),Male,30-44,1
Kerala,2006,Causes,Suspected/Illicit Relation,Male,30-44,4
Kerala,2006,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,191
Kerala,2006,Causes,Other Prolonged Illness,Male,30-44,158
Kerala,2006,Causes,Paralysis,Male,30-44,2
Kerala,2006,Causes,Cancer,Male,30-44,9
Kerala,2006,Causes,Not having Children(Barrenness/Impotency,Male,30-44,5
Kerala,2006,Causes,Drug Abuse/Addiction,Male,30-44,49
Kerala,2006,Causes,Causes Not known,Male,30-44,149
Kerala,2006,Causes,Family Problems,Male,30-44,819
Kerala,2006,Causes,Love Affairs,Male,30-44,11
Kerala,2006,Causes,Causes Not known,Female,45-59,37
Kerala,2006,Causes,Not having Children(Barrenness/Impotency,Female,45-59,1
Kerala,2006,Causes,Love Affairs,Female,45-59,2
Kerala,2006,Causes,Bankruptcy or Sudden change in Economic,Female,45-59,28
Kerala,2006,Causes,Other Causes (Please Specity),Female,45-59,31
Kerala,2006,Causes,Death of Dear Person,Female,45-59,6
Kerala,2006,Causes,Dowry Dispute,Female,45-59,1
Kerala,2006,Causes,Professional/Career Problem,Female,45-59,1
Kerala,2006,Causes,Fall in Social Reputation,Female,45-59,5
Kerala,2006,Causes,Illegitimate Pregnancy,Female,45-59,1
Kerala,2006,Causes,Insanity/Mental Illness,Female,45-59,120
Kerala,2006,Causes,Unemployment,Female,45-59,2
Kerala,2006,Causes,Suspected/Illicit Relation,Female,45-59,1
Kerala,2006,Causes,Paralysis,Female,45-59,1
Kerala,2006,Causes,Family Problems,Female,45-59,246
Kerala,2006,Causes,Other Prolonged Illness,Female,45-59,113
Kerala,2006,Causes,Cancer,Female,45-59,6
Kerala,2006,Causes,Paralysis,Male,45-59,2
Kerala,2006,Causes,Dowry Dispute,Male,45-59,1
Kerala,2006,Causes,Professional/Career Problem,Male,45-59,6
Kerala,2006,Causes,Bankruptcy or Sudden change in Economic,Male,45-59,328
Kerala,2006,Causes,Not having Children(Barrenness/Impotency,Male,45-59,10
Kerala,2006,Causes,Cancer,Male,45-59,23
Kerala,2006,Causes,Family Problems,Male,45-59,802
Kerala,2006,Causes,Other Prolonged Illness,Male,45-59,313
Kerala,2006,Causes,Property Dispute,Male,45-59,2
Kerala,2006,Causes,Fall in Social Reputation,Male,45-59,8
Kerala,2006,Causes,Cancellation/Non-Settlement of Marriage,Male,45-59,2
Kerala,2006,Causes,Causes Not known,Male,45-59,121
Kerala,2006,Causes,Suspected/Illicit Relation,Male,45-59,3
Kerala,2006,Causes,Other Causes (Please Specity),Male,45-59,176
Kerala,2006,Causes,Illness (Aids/STD),Male,45-59,1
Kerala,2006,Causes,Unemployment,Male,45-59,25
